Brand,Rating,Fuel,Horsepower,Transmission,Horsepower_norm
Ford,4.6,Diesel,444.0,Manual,0.6862442040185471
Ford,4.4,Diesel,150.0,Manual,0.23183925811437403
Ford,4.4,Diesel,133.0,Manual,0.20556414219474498
Ford,3.7,Diesel,201.0,Manual,0.3106646058732612
Ford,4.3,Diesel,160.0,Manual,0.2472952086553323
Ford,4.1,Diesel,300.0,Manual,0.46367851622874806
Ford,4.5,Diesel,146.0,Manual,0.22565687789799072
Ford,4.5,Diesel,172.0,Manual,0.26584234930448225
Ford,4.371098041897468,Diesel,310.0,Manual,0.47913446676970634
Ford,4.6,Diesel,200.0,Manual,0.3091190108191654
Ford,4.7,Diesel,260.0,Manual,0.401854714064915
Ford,4.4,Diesel,228.0,Manual,0.35239567233384855
Ford,4.5,Diesel,295.0,Manual,0.4559505409582689
Ford,4.7,Diesel,120.0,Manual,0.18547140649149924
Ford,4.2,Diesel,150.0,Manual,0.23183925811437403
Ford,4.3,Diesel,159.0,Manual,0.24574961360123648
Ford,4.8,Diesel,184.0,Manual,0.28438948995363217
Ford,4.5,Diesel,225.0,Manual,0.34775888717156106
Ford,4.1,Diesel,200.0,Manual,0.3091190108191654
Ford,4.5,Diesel,130.0,Manual,0.2009273570324575
Ford,4.4,Diesel,142.0,Manual,0.21947449768160743
Ford,4.1,Diesel,400.0,Manual,0.6182380216383307
Ford,4.4,Diesel,300.0,Manual,0.46367851622874806
Ford,4.371098041897468,Diesel,185.0,Manual,0.28593508500772796
Ford,4.5,Diesel,285.0,Manual,0.44049459041731065
Ford,4.371098041897468,Diesel,230.0,Manual,0.3554868624420402
Ford,4.1,Diesel,290.0,Manual,0.4482225656877898
Ford,4.371098041897468,Diesel,285.0,Manual,0.44049459041731065
Ford,4.4,Diesel,200.0,Manual,0.3091190108191654
Ford,3.9,Diesel,200.0,Manual,0.3091190108191654
Ford,4.3,Diesel,226.0,Manual,0.34930448222565685
Ford,4.371098041897468,Diesel,401.0,Manual,0.6197836166924265
Ford,4.6,Diesel,190.0,Manual,0.2936630602782071
Ford,4.4,Diesel,139.0,Manual,0.21483771251931993
Ford,4.3,Diesel,200.0,Manual,0.3091190108191654
Ford,4.371098041897468,Diesel,220.0,Manual,0.3400309119010819
Ford,4.2,Diesel,149.0,Manual,0.2302936630602782
Ford,4.6,Diesel,70.0,Manual,0.10819165378670788
Ford,4.3,Diesel,282.0,Manual,0.43585780525502316
Ford,4.4,Diesel,401.0,Manual,0.6197836166924265
Ford,4.0,Diesel,130.0,Manual,0.2009273570324575
Ford,4.3,Diesel,140.0,Manual,0.21638330757341576
Ford,4.3,Diesel,285.0,Manual,0.44049459041731065
Ford,4.6,Diesel,168.0,Manual,0.2596599690880989
Ford,4.0,Diesel,140.0,Manual,0.21638330757341576
Ford,4.3,Diesel,170.0,Manual,0.26275115919629055
Ford,4.6,Diesel,276.0,Manual,0.4265842349304482
Ford,4.2,Diesel,92.0,Manual,0.14219474497681608
Ford,4.0,Diesel,302.0,Manual,0.4667697063369397
Ford,4.5,Diesel,184.0,Manual,0.28438948995363217
Ford,4.0,Diesel,142.0,Manual,0.21947449768160743
Ford,4.4,Diesel,310.0,Manual,0.47913446676970634
Ford,4.3,Diesel,325.0,Manual,0.5023183925811437
Ford,4.7,Diesel,170.0,Manual,0.26275115919629055
Ford,4.4,Diesel,285.0,Manual,0.44049459041731065
Ford,4.7,Diesel,175.0,Manual,0.2704791344667697
Ford,3.8,Diesel,345.0,Manual,0.5332302936630603
Ford,4.1,Diesel,205.0,Manual,0.3168469860896445
Ford,3.8,Diesel,161.0,Manual,0.24884080370942813
Ford,4.3,Diesel,144.0,Manual,0.22256568778979907
Ford,4.5,Diesel,227.0,Manual,0.3508500772797527
Ford,4.3,Diesel,105.0,Manual,0.16228748068006182
Ford,4.4,Diesel,138.0,Manual,0.2132921174652241
Ford,4.1,Diesel,140.0,Manual,0.21638330757341576
Ford,3.8,Diesel,102.0,Manual,0.15765069551777433
Ford,4.3,Diesel,295.0,Manual,0.4559505409582689
Ford,3.9,Diesel,160.0,Manual,0.2472952086553323
Ford,4.5,Diesel,365.0,Manual,0.5641421947449768
Ford,4.8,Diesel,135.0,Manual,0.20865533230293662
Ford,4.371098041897468,Diesel,195.0,Manual,0.30139103554868624
Ford,4.5,Diesel,195.0,Manual,0.30139103554868624
Ford,3.9,Diesel,195.0,Manual,0.30139103554868624
Ford,4.6,Diesel,195.0,Manual,0.30139103554868624
Ford,4.1,Diesel,195.0,Manual,0.30139103554868624
Ford,4.371098041897468,Diesel,300.0,Automatic,0.46367851622874806
Ford,4.5,Diesel,245.0,Automatic,0.3786707882534776
Ford,4.5,Diesel,150.0,Automatic,0.23183925811437403
Ford,4.3,Diesel,158.0,Automatic,0.24420401854714066
Ford,4.7,Diesel,190.0,Automatic,0.2936630602782071
Ford,4.2,Diesel,240.0,Automatic,0.37094281298299847
Ford,4.4,Diesel,135.0,Automatic,0.20865533230293662
Ford,4.3,Diesel,265.0,Automatic,0.4095826893353941
Ford,4.0,Diesel,153.0,Automatic,0.23647604327666152
Ford,4.6,Diesel,250.0,Automatic,0.38639876352395675
Ford,4.0,Diesel,235.0,Automatic,0.36321483771251933
Ford,4.4,Diesel,225.0,Automatic,0.34775888717156106
Ford,4.0,Diesel,275.0,Automatic,0.4250386398763524
Ford,4.6,Diesel,300.0,Automatic,0.46367851622874806
Ford,4.5,Diesel,100.0,Automatic,0.1545595054095827
Ford,4.0,Diesel,192.0,Automatic,0.29675425038639874
Ford,4.1,Diesel,276.0,Automatic,0.4265842349304482
Ford,4.371098041897468,Diesel,140.0,Automatic,0.21638330757341576
Ford,4.371098041897468,Diesel,260.0,Automatic,0.401854714064915
Ford,4.7,Diesel,130.0,Automatic,0.2009273570324575
Ford,4.6,Diesel,130.0,Automatic,0.2009273570324575
Ford,4.371098041897468,Diesel,240.0,Automatic,0.37094281298299847
Ford,4.5,Diesel,200.0,Automatic,0.3091190108191654
Ford,4.5,Diesel,145.0,Automatic,0.2241112828438949
Ford,4.5,Diesel,280.0,Automatic,0.4327666151468315
Ford,4.2,Diesel,248.0,Automatic,0.38330757341576505
Ford,4.7,Diesel,142.0,Automatic,0.21947449768160743
Ford,4.6,Diesel,115.0,Automatic,0.1777434312210201
Ford,4.3,Diesel,73.0,Automatic,0.11282843894899536
Ford,3.2,Diesel,165.0,Automatic,0.2550231839258114
Ford,4.2,Diesel,200.0,Automatic,0.3091190108191654
Ford,4.3,Diesel,290.0,Automatic,0.4482225656877898
Ford,4.6,Diesel,444.0,Automatic,0.6862442040185471
Ford,4.4,Diesel,150.0,Automatic,0.23183925811437403
Ford,4.4,Diesel,133.0,Automatic,0.20556414219474498
Ford,3.7,Diesel,201.0,Automatic,0.3106646058732612
Ford,4.3,Diesel,160.0,Automatic,0.2472952086553323
Ford,4.1,Diesel,300.0,Automatic,0.46367851622874806
Ford,4.5,Diesel,146.0,Automatic,0.22565687789799072
Ford,4.5,Diesel,172.0,Automatic,0.26584234930448225
Ford,4.371098041897468,Diesel,310.0,Automatic,0.47913446676970634
Ford,4.6,Diesel,200.0,Automatic,0.3091190108191654
Ford,4.7,Diesel,260.0,Automatic,0.401854714064915
Ford,4.4,Diesel,228.0,Automatic,0.35239567233384855
Ford,4.5,Diesel,295.0,Automatic,0.4559505409582689
Ford,4.7,Diesel,120.0,Automatic,0.18547140649149924
Ford,4.2,Diesel,150.0,Automatic,0.23183925811437403
Ford,4.3,Diesel,159.0,Automatic,0.24574961360123648
Ford,4.8,Diesel,184.0,Automatic,0.28438948995363217
Ford,4.5,Diesel,225.0,Automatic,0.34775888717156106
Ford,4.1,Diesel,200.0,Automatic,0.3091190108191654
Ford,4.5,Diesel,130.0,Automatic,0.2009273570324575
Ford,4.4,Diesel,142.0,Automatic,0.21947449768160743
Ford,4.1,Diesel,400.0,Automatic,0.6182380216383307
Ford,4.4,Diesel,300.0,Automatic,0.46367851622874806
Ford,4.371098041897468,Diesel,185.0,Automatic,0.28593508500772796
Ford,4.5,Diesel,285.0,Automatic,0.44049459041731065
Ford,4.371098041897468,Diesel,230.0,Automatic,0.3554868624420402
Ford,4.1,Diesel,290.0,Automatic,0.4482225656877898
Ford,4.371098041897468,Diesel,285.0,Automatic,0.44049459041731065
Ford,4.4,Diesel,200.0,Automatic,0.3091190108191654
Ford,3.9,Diesel,200.0,Automatic,0.3091190108191654
Ford,4.3,Diesel,226.0,Automatic,0.34930448222565685
Ford,4.371098041897468,Diesel,401.0,Automatic,0.6197836166924265
Ford,4.6,Diesel,190.0,Automatic,0.2936630602782071
Ford,4.4,Diesel,139.0,Automatic,0.21483771251931993
Ford,4.3,Diesel,200.0,Automatic,0.3091190108191654
Ford,4.371098041897468,Diesel,220.0,Automatic,0.3400309119010819
Ford,4.2,Diesel,149.0,Automatic,0.2302936630602782
Ford,4.6,Diesel,70.0,Automatic,0.10819165378670788
Ford,4.3,Diesel,282.0,Automatic,0.43585780525502316
Ford,4.4,Diesel,401.0,Automatic,0.6197836166924265
Ford,4.0,Diesel,130.0,Automatic,0.2009273570324575
Ford,4.3,Diesel,140.0,Automatic,0.21638330757341576
Ford,4.3,Diesel,285.0,Automatic,0.44049459041731065
Ford,4.6,Diesel,168.0,Automatic,0.2596599690880989
Ford,4.0,Diesel,140.0,Automatic,0.21638330757341576
Ford,4.3,Diesel,170.0,Automatic,0.26275115919629055
Ford,4.6,Diesel,276.0,Automatic,0.4265842349304482
Ford,4.2,Diesel,92.0,Automatic,0.14219474497681608
Ford,4.0,Diesel,302.0,Automatic,0.4667697063369397
Ford,4.5,Diesel,184.0,Automatic,0.28438948995363217
Ford,4.0,Diesel,142.0,Automatic,0.21947449768160743
Ford,4.4,Diesel,310.0,Automatic,0.47913446676970634
Ford,4.3,Diesel,325.0,Automatic,0.5023183925811437
Ford,4.7,Diesel,170.0,Automatic,0.26275115919629055
Ford,4.4,Diesel,285.0,Automatic,0.44049459041731065
Ford,4.7,Diesel,175.0,Automatic,0.2704791344667697
Ford,3.8,Diesel,345.0,Automatic,0.5332302936630603
Ford,4.1,Diesel,205.0,Automatic,0.3168469860896445
Ford,3.8,Diesel,161.0,Automatic,0.24884080370942813
Ford,4.3,Diesel,144.0,Automatic,0.22256568778979907
Ford,4.5,Diesel,227.0,Automatic,0.3508500772797527
Ford,4.3,Diesel,105.0,Automatic,0.16228748068006182
Ford,4.4,Diesel,138.0,Automatic,0.2132921174652241
Ford,4.1,Diesel,140.0,Automatic,0.21638330757341576
Ford,3.8,Diesel,102.0,Automatic,0.15765069551777433
Ford,4.3,Diesel,295.0,Automatic,0.4559505409582689
Ford,3.9,Diesel,160.0,Automatic,0.2472952086553323
Ford,4.5,Diesel,365.0,Automatic,0.5641421947449768
Ford,4.8,Diesel,135.0,Automatic,0.20865533230293662
Ford,4.371098041897468,Diesel,195.0,Automatic,0.30139103554868624
Ford,4.5,Diesel,195.0,Automatic,0.30139103554868624
Ford,3.9,Diesel,195.0,Automatic,0.30139103554868624
Ford,4.6,Diesel,195.0,Automatic,0.30139103554868624
Ford,4.1,Diesel,195.0,Automatic,0.30139103554868624
Ford,4.371098041897468,Petrol,300.0,Manual,0.46367851622874806
Ford,4.5,Petrol,245.0,Manual,0.3786707882534776
Ford,4.5,Petrol,150.0,Manual,0.23183925811437403
Ford,4.3,Petrol,158.0,Manual,0.24420401854714066
Ford,4.7,Petrol,190.0,Manual,0.2936630602782071
Ford,4.2,Petrol,240.0,Manual,0.37094281298299847
Ford,4.4,Petrol,135.0,Manual,0.20865533230293662
Ford,4.3,Petrol,265.0,Manual,0.4095826893353941
Ford,4.0,Petrol,153.0,Manual,0.23647604327666152
Ford,4.6,Petrol,250.0,Manual,0.38639876352395675
Ford,4.0,Petrol,235.0,Manual,0.36321483771251933
Ford,4.4,Petrol,225.0,Manual,0.34775888717156106
Ford,4.0,Petrol,275.0,Manual,0.4250386398763524
Ford,4.6,Petrol,300.0,Manual,0.46367851622874806
Ford,4.5,Petrol,100.0,Manual,0.1545595054095827
Ford,4.0,Petrol,192.0,Manual,0.29675425038639874
Ford,4.1,Petrol,276.0,Manual,0.4265842349304482
Ford,4.371098041897468,Petrol,140.0,Manual,0.21638330757341576
Ford,4.371098041897468,Petrol,260.0,Manual,0.401854714064915
Ford,4.7,Petrol,130.0,Manual,0.2009273570324575
Ford,4.6,Petrol,130.0,Manual,0.2009273570324575
Ford,4.371098041897468,Petrol,240.0,Manual,0.37094281298299847
Ford,4.5,Petrol,200.0,Manual,0.3091190108191654
Ford,4.5,Petrol,145.0,Manual,0.2241112828438949
Ford,4.5,Petrol,280.0,Manual,0.4327666151468315
Ford,4.2,Petrol,248.0,Manual,0.38330757341576505
Ford,4.7,Petrol,142.0,Manual,0.21947449768160743
Ford,4.6,Petrol,115.0,Manual,0.1777434312210201
Ford,4.3,Petrol,73.0,Manual,0.11282843894899536
Ford,3.2,Petrol,165.0,Manual,0.2550231839258114
Ford,4.2,Petrol,200.0,Manual,0.3091190108191654
Ford,4.3,Petrol,290.0,Manual,0.4482225656877898
Ford,4.6,Petrol,444.0,Manual,0.6862442040185471
Ford,4.4,Petrol,150.0,Manual,0.23183925811437403
Ford,4.4,Petrol,133.0,Manual,0.20556414219474498
Ford,3.7,Petrol,201.0,Manual,0.3106646058732612
Ford,4.3,Petrol,160.0,Manual,0.2472952086553323
Ford,4.1,Petrol,300.0,Manual,0.46367851622874806
Ford,4.5,Petrol,146.0,Manual,0.22565687789799072
Ford,4.5,Petrol,172.0,Manual,0.26584234930448225
Ford,4.371098041897468,Petrol,310.0,Manual,0.47913446676970634
Ford,4.6,Petrol,200.0,Manual,0.3091190108191654
Ford,4.7,Petrol,260.0,Manual,0.401854714064915
Ford,4.4,Petrol,228.0,Manual,0.35239567233384855
Ford,4.5,Petrol,295.0,Manual,0.4559505409582689
Ford,4.7,Petrol,120.0,Manual,0.18547140649149924
Ford,4.2,Petrol,150.0,Manual,0.23183925811437403
Ford,4.3,Petrol,159.0,Manual,0.24574961360123648
Ford,4.8,Petrol,184.0,Manual,0.28438948995363217
Ford,4.5,Petrol,225.0,Manual,0.34775888717156106
Ford,4.1,Petrol,200.0,Manual,0.3091190108191654
Ford,4.5,Petrol,130.0,Manual,0.2009273570324575
Ford,4.4,Petrol,142.0,Manual,0.21947449768160743
Ford,4.1,Petrol,400.0,Manual,0.6182380216383307
Ford,4.4,Petrol,300.0,Manual,0.46367851622874806
Ford,4.371098041897468,Petrol,185.0,Manual,0.28593508500772796
Ford,4.5,Petrol,285.0,Manual,0.44049459041731065
Ford,4.371098041897468,Petrol,230.0,Manual,0.3554868624420402
Ford,4.1,Petrol,290.0,Manual,0.4482225656877898
Ford,4.371098041897468,Petrol,285.0,Manual,0.44049459041731065
Ford,4.4,Petrol,200.0,Manual,0.3091190108191654
Ford,3.9,Petrol,200.0,Manual,0.3091190108191654
Ford,4.3,Petrol,226.0,Manual,0.34930448222565685
Ford,4.371098041897468,Petrol,401.0,Manual,0.6197836166924265
Ford,4.6,Petrol,190.0,Manual,0.2936630602782071
Ford,4.4,Petrol,139.0,Manual,0.21483771251931993
Ford,4.3,Petrol,200.0,Manual,0.3091190108191654
Ford,4.371098041897468,Petrol,220.0,Manual,0.3400309119010819
Ford,4.2,Petrol,149.0,Manual,0.2302936630602782
Ford,4.6,Petrol,70.0,Manual,0.10819165378670788
Ford,4.3,Petrol,282.0,Manual,0.43585780525502316
Ford,4.4,Petrol,401.0,Manual,0.6197836166924265
Ford,4.0,Petrol,130.0,Manual,0.2009273570324575
Ford,4.3,Petrol,140.0,Manual,0.21638330757341576
Ford,4.3,Petrol,285.0,Manual,0.44049459041731065
Ford,4.6,Petrol,168.0,Manual,0.2596599690880989
Ford,4.0,Petrol,140.0,Manual,0.21638330757341576
Ford,4.3,Petrol,170.0,Manual,0.26275115919629055
Ford,4.6,Petrol,276.0,Manual,0.4265842349304482
Ford,4.2,Petrol,92.0,Manual,0.14219474497681608
Ford,4.0,Petrol,302.0,Manual,0.4667697063369397
Ford,4.5,Petrol,184.0,Manual,0.28438948995363217
Ford,4.0,Petrol,142.0,Manual,0.21947449768160743
Ford,4.4,Petrol,310.0,Manual,0.47913446676970634
Ford,4.3,Petrol,325.0,Manual,0.5023183925811437
Ford,4.7,Petrol,170.0,Manual,0.26275115919629055
Ford,4.4,Petrol,285.0,Manual,0.44049459041731065
Ford,4.7,Petrol,175.0,Manual,0.2704791344667697
Ford,3.8,Petrol,345.0,Manual,0.5332302936630603
Ford,4.1,Petrol,205.0,Manual,0.3168469860896445
Ford,3.8,Petrol,161.0,Manual,0.24884080370942813
Ford,4.3,Petrol,144.0,Manual,0.22256568778979907
Ford,4.5,Petrol,227.0,Manual,0.3508500772797527
Ford,4.3,Petrol,105.0,Manual,0.16228748068006182
Ford,4.4,Petrol,138.0,Manual,0.2132921174652241
Ford,4.1,Petrol,140.0,Manual,0.21638330757341576
Ford,3.8,Petrol,102.0,Manual,0.15765069551777433
Ford,4.3,Petrol,295.0,Manual,0.4559505409582689
Ford,3.9,Petrol,160.0,Manual,0.2472952086553323
Ford,4.5,Petrol,365.0,Manual,0.5641421947449768
Ford,4.8,Petrol,135.0,Manual,0.20865533230293662
Ford,4.371098041897468,Petrol,195.0,Manual,0.30139103554868624
Ford,4.5,Petrol,195.0,Manual,0.30139103554868624
Ford,3.9,Petrol,195.0,Manual,0.30139103554868624
Ford,4.6,Petrol,195.0,Manual,0.30139103554868624
Ford,4.1,Petrol,195.0,Manual,0.30139103554868624
Gmc,3.6,Diesel,190.0,Manual,0.2936630602782071
Gmc,4.8,Diesel,325.0,Manual,0.5023183925811437
Gmc,4.3,Diesel,190.0,Manual,0.2936630602782071
Gmc,4.7,Diesel,200.0,Manual,0.3091190108191654
Gmc,4.5,Diesel,106.0,Manual,0.16383307573415765
Gmc,3.9,Diesel,290.0,Manual,0.4482225656877898
Gmc,4.5,Diesel,149.0,Manual,0.2302936630602782
Gmc,4.4,Diesel,200.0,Manual,0.3091190108191654
Gmc,3.6,Diesel,130.0,Manual,0.2009273570324575
Gmc,4.5,Diesel,215.0,Manual,0.3323029366306028
Gmc,4.371098041897468,Diesel,113.0,Manual,0.17465224111282843
Gmc,4.371098041897468,Diesel,184.0,Manual,0.28438948995363217
Gmc,3.8,Diesel,360.0,Manual,0.5564142194744977
Gmc,4.4,Diesel,250.0,Manual,0.38639876352395675
Gmc,4.371098041897468,Diesel,260.0,Manual,0.401854714064915
Gmc,4.7,Diesel,285.0,Manual,0.44049459041731065
Gmc,5.0,Diesel,139.0,Manual,0.21483771251931993
Gmc,4.8,Diesel,255.0,Manual,0.3941267387944359
Gmc,4.3,Diesel,185.0,Manual,0.28593508500772796
Gmc,4.7,Diesel,255.0,Manual,0.3941267387944359
Gmc,4.3,Diesel,165.0,Manual,0.2550231839258114
Gmc,4.2,Diesel,260.0,Manual,0.401854714064915
Gmc,4.2,Diesel,116.0,Manual,0.17928902627511592
Gmc,4.5,Diesel,220.0,Manual,0.3400309119010819
Gmc,4.2,Diesel,300.0,Manual,0.46367851622874806
Gmc,4.371098041897468,Diesel,215.0,Manual,0.3323029366306028
Gmc,4.6,Diesel,173.0,Manual,0.26738794435857804
Gmc,3.0,Diesel,98.0,Manual,0.15146831530139104
Gmc,4.371098041897468,Diesel,375.0,Manual,0.5795981452859351
Gmc,4.4,Diesel,285.0,Manual,0.44049459041731065
Gmc,4.3,Diesel,295.0,Manual,0.4559505409582689
Gmc,4.1,Diesel,195.0,Manual,0.30139103554868624
Gmc,4.1,Diesel,135.0,Manual,0.20865533230293662
Gmc,4.6,Diesel,150.0,Manual,0.23183925811437403
Gmc,4.2,Diesel,215.0,Manual,0.3323029366306028
Gmc,3.0,Diesel,102.0,Manual,0.15765069551777433
Gmc,4.6,Diesel,400.0,Manual,0.6182380216383307
Gmc,3.0,Diesel,275.0,Manual,0.4250386398763524
Gmc,4.3,Diesel,255.0,Manual,0.3941267387944359
Gmc,3.8,Diesel,385.0,Manual,0.5950540958268934
Gmc,4.6,Diesel,245.0,Manual,0.3786707882534776
Gmc,3.4,Diesel,137.0,Manual,0.2117465224111283
Gmc,4.371098041897468,Diesel,325.0,Manual,0.5023183925811437
Gmc,4.4,Diesel,138.0,Manual,0.2132921174652241
Gmc,4.3,Diesel,205.0,Manual,0.3168469860896445
Gmc,4.0,Diesel,230.0,Manual,0.3554868624420402
Gmc,4.3,Diesel,120.0,Manual,0.18547140649149924
Gmc,3.8,Diesel,210.0,Manual,0.32457496136012365
Gmc,3.0,Diesel,148.0,Manual,0.2287480680061824
Gmc,4.7,Diesel,208.0,Manual,0.321483771251932
Gmc,4.371098041897468,Diesel,206.0,Manual,0.31839258114374036
Gmc,3.3,Diesel,134.0,Manual,0.2071097372488408
Gmc,4.7,Diesel,110.0,Manual,0.17001545595054096
Gmc,4.8,Diesel,105.0,Manual,0.16228748068006182
Gmc,4.3,Diesel,210.0,Manual,0.32457496136012365
Gmc,4.8,Diesel,165.0,Manual,0.2550231839258114
Gmc,3.9,Diesel,175.0,Manual,0.2704791344667697
Gmc,4.5,Diesel,210.0,Manual,0.32457496136012365
Gmc,4.4,Diesel,354.0,Manual,0.5471406491499228
Gmc,4.6,Diesel,195.0,Manual,0.30139103554868624
Gmc,4.3,Diesel,142.0,Manual,0.21947449768160743
Gmc,3.9,Diesel,350.0,Manual,0.5409582689335394
Gmc,3.9,Diesel,123.0,Manual,0.1901081916537867
Gmc,4.5,Diesel,473.0,Manual,0.7310664605873262
Gmc,3.9,Diesel,260.0,Manual,0.401854714064915
Gmc,4.4,Diesel,135.0,Manual,0.20865533230293662
Gmc,4.7,Diesel,170.0,Manual,0.26275115919629055
Gmc,4.8,Diesel,115.0,Manual,0.1777434312210201
Gmc,3.0,Diesel,130.0,Manual,0.2009273570324575
Gmc,3.8,Diesel,295.0,Manual,0.4559505409582689
Gmc,4.2,Diesel,190.0,Manual,0.2936630602782071
Gmc,4.0,Diesel,295.0,Manual,0.4559505409582689
Gmc,3.3,Diesel,161.0,Manual,0.24884080370942813
Gmc,4.2,Diesel,120.0,Manual,0.18547140649149924
Gmc,4.4,Diesel,333.0,Manual,0.5146831530139103
Gmc,4.6,Diesel,192.0,Manual,0.29675425038639874
Gmc,4.6,Diesel,200.0,Manual,0.3091190108191654
Gmc,3.8,Diesel,73.0,Manual,0.11282843894899536
Gmc,4.5,Diesel,177.0,Manual,0.2735703245749614
Gmc,4.2,Diesel,165.0,Manual,0.2550231839258114
Gmc,4.2,Diesel,108.0,Manual,0.16692426584234932
Gmc,4.5,Diesel,355.0,Manual,0.5486862442040186
Gmc,4.371098041897468,Diesel,150.0,Manual,0.23183925811437403
Gmc,4.5,Diesel,195.0,Manual,0.30139103554868624
Gmc,3.6,Diesel,195.0,Manual,0.30139103554868624
Gmc,4.2,Diesel,195.0,Manual,0.30139103554868624
Gmc,3.2,Diesel,195.0,Manual,0.30139103554868624
Gmc,4.7,Diesel,195.0,Manual,0.30139103554868624
Gmc,4.371098041897468,Diesel,195.0,Manual,0.30139103554868624
Honda,4.1,Diesel,126.0,Manual,0.1947449768160742
Honda,3.9,Diesel,210.0,Manual,0.32457496136012365
Honda,4.7,Diesel,140.0,Manual,0.21638330757341576
Honda,4.8,Diesel,138.0,Manual,0.2132921174652241
Honda,3.8,Diesel,190.0,Manual,0.2936630602782071
Honda,4.0,Diesel,276.0,Manual,0.4265842349304482
Honda,4.6,Diesel,124.0,Manual,0.19165378670788252
Honda,4.8,Diesel,184.0,Manual,0.28438948995363217
Honda,4.8,Diesel,275.0,Manual,0.4250386398763524
Honda,4.8,Diesel,300.0,Manual,0.46367851622874806
Honda,4.8,Diesel,150.0,Manual,0.23183925811437403
Honda,4.7,Diesel,115.0,Manual,0.1777434312210201
Honda,4.5,Diesel,300.0,Manual,0.46367851622874806
Honda,4.5,Diesel,282.0,Manual,0.43585780525502316
Honda,4.0,Diesel,225.0,Manual,0.34775888717156106
Honda,4.6,Diesel,210.0,Manual,0.32457496136012365
Honda,4.8,Diesel,350.0,Manual,0.5409582689335394
Honda,4.6,Diesel,276.0,Manual,0.4265842349304482
Honda,4.7,Diesel,125.0,Manual,0.19319938176197837
Honda,4.7,Diesel,275.0,Manual,0.4250386398763524
Honda,4.6,Diesel,148.0,Manual,0.2287480680061824
Honda,3.7,Diesel,100.0,Manual,0.1545595054095827
Honda,4.5,Diesel,133.0,Manual,0.20556414219474498
Honda,4.6,Diesel,182.0,Manual,0.28129829984544047
Honda,4.6,Diesel,290.0,Manual,0.4482225656877898
Honda,4.5,Diesel,145.0,Manual,0.2241112828438949
Honda,4.7,Diesel,270.0,Manual,0.41731066460587324
Honda,4.2,Diesel,240.0,Manual,0.37094281298299847
Honda,4.7,Diesel,190.0,Manual,0.2936630602782071
Honda,3.6,Diesel,180.0,Manual,0.2782071097372488
Honda,4.5,Diesel,265.0,Manual,0.4095826893353941
Honda,4.4,Diesel,195.0,Manual,0.30139103554868624
Honda,4.8,Diesel,177.0,Manual,0.2735703245749614
Honda,4.1,Diesel,185.0,Manual,0.28593508500772796
Honda,4.2,Diesel,300.0,Manual,0.46367851622874806
Honda,4.7,Diesel,205.0,Manual,0.3168469860896445
Honda,4.5,Diesel,310.0,Manual,0.47913446676970634
Honda,4.7,Diesel,335.0,Manual,0.517774343122102
Honda,4.4,Diesel,142.0,Manual,0.21947449768160743
Honda,4.9,Diesel,150.0,Manual,0.23183925811437403
Honda,3.5,Diesel,106.0,Manual,0.16383307573415765
Honda,4.7,Diesel,290.0,Manual,0.4482225656877898
Honda,4.6,Diesel,300.0,Manual,0.46367851622874806
Honda,4.0,Diesel,116.0,Manual,0.17928902627511592
Honda,4.6,Diesel,201.0,Manual,0.3106646058732612
Honda,4.6,Diesel,523.0,Manual,0.8083462132921174
Honda,4.7,Diesel,142.0,Manual,0.21947449768160743
Honda,4.1,Diesel,225.0,Manual,0.34775888717156106
Honda,4.6,Diesel,192.0,Manual,0.29675425038639874
Honda,4.6,Diesel,92.0,Manual,0.14219474497681608
Honda,4.8,Diesel,227.0,Manual,0.3508500772797527
Honda,4.7,Diesel,330.0,Manual,0.5100463678516228
Honda,4.4,Diesel,245.0,Manual,0.3786707882534776
Honda,3.7,Diesel,190.0,Manual,0.2936630602782071
Honda,4.6,Diesel,200.0,Manual,0.3091190108191654
Honda,4.6,Diesel,360.0,Manual,0.5564142194744977
Honda,4.7,Diesel,150.0,Manual,0.23183925811437403
Honda,3.6,Diesel,165.0,Manual,0.2550231839258114
Honda,4.8,Diesel,195.0,Manual,0.30139103554868624
Honda,4.5,Diesel,195.0,Manual,0.30139103554868624
Honda,4.9,Diesel,195.0,Manual,0.30139103554868624
Honda,4.6,Diesel,195.0,Manual,0.30139103554868624
Honda,4.371098041897468,Diesel,195.0,Manual,0.30139103554868624
Honda,4.1,Petrol,126.0,Manual,0.1947449768160742
Honda,3.9,Petrol,210.0,Manual,0.32457496136012365
Honda,4.7,Petrol,140.0,Manual,0.21638330757341576
Honda,4.8,Petrol,138.0,Manual,0.2132921174652241
Honda,3.8,Petrol,190.0,Manual,0.2936630602782071
Honda,4.0,Petrol,276.0,Manual,0.4265842349304482
Honda,4.6,Petrol,124.0,Manual,0.19165378670788252
Honda,4.8,Petrol,184.0,Manual,0.28438948995363217
Honda,4.8,Petrol,275.0,Manual,0.4250386398763524
Honda,4.8,Petrol,300.0,Manual,0.46367851622874806
Honda,4.8,Petrol,150.0,Manual,0.23183925811437403
Honda,4.7,Petrol,115.0,Manual,0.1777434312210201
Honda,4.5,Petrol,300.0,Manual,0.46367851622874806
Honda,4.5,Petrol,282.0,Manual,0.43585780525502316
Honda,4.0,Petrol,225.0,Manual,0.34775888717156106
Honda,4.6,Petrol,210.0,Manual,0.32457496136012365
